City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
697,Dondo,MZ,-19.6094,34.7431,69.31,78,5,7.61,clear sky
698,Taiobeiras,BR,-15.8078,-42.2331,84.69,29,1,6.4,clear sky
699,Boyolangu,ID,-8.1181,111.8935,71.29,89,40,0.54,scattered clouds
700,Klyuchi,RU,52.2667,79.1667,65.21,91,97,0.74,moderate rain
701,Poplar Bluff,US,36.757,-90.3929,76.73,90,100,4.61,overcast clouds
702,Cabo Rojo,PR,18.0866,-67.1457,93.25,71,9,4.0,clear sky
703,Vostok,RU,46.4856,135.8833,64.04,95,99,3.06,overcast clouds
704,Voh,NC,-20.9667,164.7,64.13,88,53,6.67,broken clouds
705,San Antonio,US,29.4241,-98.4936,90.12,61,20,9.22,few clouds
706,Machali,CL,-34.1833,-70.6667,52.88,71,1,3.44,haze
